序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
2286,师生互动在小学语文教学中的研究,杜云珍,课程教育研究,2019-02-22,3,0,3,4724
2287,转化学困生的探索与实践,李恩芬,课程教育研究,2019-02-22,0,0,0,4724
2288,小学体育高效课堂教学探索,刘华,课程教育研究,2019-02-22,1,0,1,4724
2289,提高小学语文阅读教学有效性策略的研究,王东升,课程教育研究,2019-03-01,3,0,3,4724
2290,小学语文阅读教学现状与创新模式的探析,高慧,课程教育研究,2019-03-01,1,0,1,4724
2291,培养农村小学生课外阅读习惯的做法探寻,冯彩颜,课程教育研究,2019-03-01,2,0,2,4724
2292,核心素养下小学语文读写结合的思考,魏爱霞,课程教育研究,2019-03-01,4,0,4,4724
2293,关联生活场景  识字说话并举——zh ch sh r第三课时教学设计,黄依萱,课程教育研究,2019-01-18,1,0,1,4724
2294,有效追问:引领思维深度发生,王优娟,课程教育研究,2019-01-18,2,0,2,4724
2295,"指向小学语文核心素养,加强语言文字的积累和运用",吕雪华,课程教育研究,2019-01-18,16,0,16,4724
2296,朗读在小学语文高年级教学中的应用研究,张雪,课程教育研究,2019-01-18,0,0,0,4724
2297,浅析提高小学语文口语交际能力策略,张小琴,课程教育研究,2019-01-18,2,0,2,4724
2298,美国小学语文课堂案例分析,高欣欣,课程教育研究,2019-01-18,0,0,0,4724
2299,小学语文情境化课堂识字教学策略分析,吴建福,课程教育研究,2019-01-18,5,0,5,4724
2300,小学语文口语交际的教学方法分析,陈小芬,课程教育研究,2019-01-18,1,0,1,4724
2301,乐享插图感受语文里的“中国味儿”,黄昕；叶艺晶,课程教育研究,2019-01-18,0,0,0,4724
2302,且把童话当童话——《丑小鸭》教学一得,方芳,课程教育研究,2019-01-18,0,0,0,4724
2303,引导学生快乐识字,马少军,课程教育研究,2019-01-18,0,0,0,4724
2304,"从细节抓起,将安全进行到底",丁红琴,课程教育研究,2019-01-18,0,0,0,4724
2305,如何在小学语文教学中培养学生自主、合作、探究的学习方式,胡丽娜,课程教育研究,2019-02-08,7,0,7,4724
2306,三年级习作的“漫画式”教学策略分析,周亚琼,课程教育研究,2019-02-08,1,0,1,4724
2307,提高低年级学生的计算能力,陈家东,课程教育研究,2019-02-08,0,0,0,4724
2308,农村小学德育空挡问题探讨,杨洋,课程教育研究,2019-01-25,0,0,0,4724
2309,浅谈农村小学品德课堂之困境及对策,钟秀凤,课程教育研究,2019-01-25,0,0,0,4724
2310,农村小学德育存在问题与策略,吴国富,课程教育研究,2019-01-25,0,0,0,4724
2311,小学语文教学中培养学生阅读能力策略的分析,黄宗明,课程教育研究,2019-01-25,4,0,4,4724
2312,浅析小学四年级语文阅读教学,邓海霞,课程教育研究,2019-01-25,4,0,4,4724
2313,试论小学高年级语文拓展阅读资源的选择和运用,潘彩霞,课程教育研究,2019-01-25,2,0,2,4724
2314,新课改背景下小学语文作文指导方法的创新,李黎阳,课程教育研究,2019-01-25,8,0,8,4724
2315,好习惯成就美丽人生,张娜,课程教育研究,2019-01-25,0,0,0,4724
2316,文本引路  以读促写,李国军,课程教育研究,2019-01-25,0,0,0,4724
2317,浅谈如何提高农村小学教学质量,陈家伟,课程教育研究,2019-01-25,3,0,3,4724
2318,特殊学生教育方法探究,蔡维红,课程教育研究,2019-02-15,0,0,0,4724
2319,论小学语文教育中语文素质的培养,李芳,课程教育研究,2019-02-15,0,0,0,4724
2320,基于数学核心素养的小学数学教师课程体系建构,付永生,课程教育研究,2019-02-15,1,0,1,4724
2321,优化农村数学课堂教学的策略,郑明章,课程教育研究,2019-02-15,0,0,0,4724
2322,小学数学教学预设与生成的合理把握思考,王永丽,课程教育研究,2019-02-15,4,0,4,4724
2323,关于小学数学教学中培养学生创新意识的思考,刘芳,课程教育研究,2019-02-15,2,0,2,4724
2324,浅谈如何提高少数民族学生的数学成绩,赵云,课程教育研究,2019-02-15,0,0,0,4724
2325,如何在小学数学课堂中渗透趣味教学,曾艳红,课程教育研究,2019-02-15,0,0,0,4724
2326,小学语文课堂评价的优化研究,贾俊楠,课程教育研究,2019-02-22,2,0,2,4724
2327,提高农村小学数学课堂教学有效性的研究,安清澍,课程教育研究,2019-02-22,1,0,1,4724
2328,小学语文朗读教学中存在的问题及改进策略,周凌燕,课程教育研究,2019-02-22,4,0,4,4724
2329,争做“四有教师”——小学体育教育专业化与趣味化教学实践,杜纯超,课程教育研究,2019-02-22,4,0,4,4724
2330,地方童谣、山歌融入当地小学音乐辅助教学的具体途径,张晓生,课程教育研究,2019-02-22,0,0,0,4724
2331,在小学美术课中融合马家窑彩陶的研究,胡江鸿,课程教育研究,2019-02-22,2,0,2,4724
2332,运用足球游戏开展教学的方式探讨,韩小云,课程教育研究,2019-02-22,0,0,0,4724
2333,如何在小学体育教学中融入分层教学,陈建锋,课程教育研究,2019-02-22,2,0,2,4724
2334,"如何培养儿童的创新意识,提高儿童的绘画能力",程兰,课程教育研究,2019-02-22,3,0,3,4724
2335,论小学体育教学中核心素养的培养与形成,王生德,课程教育研究,2019-02-22,3,0,3,4724
2336,如何有效建立一年级音乐课堂常规,李文,课程教育研究,2019-02-22,1,0,1,4724
2337,从笔画形态中感悟笔法的运用,周涛,课程教育研究,2019-03-01,0,0,0,4724
2338,"抓核心要素,让思维发生——以《小数的性质》为例",张晓霞,课程教育研究,2019-03-01,0,0,0,4724
2339,小学低年级识字写字教学中存在的问题与思考,马继慧,课程教育研究,2019-01-18,6,0,6,4724
2340,低年段之多种识字写字教学策略——以《美丽的丹顶鹤》教学为例,王欢,课程教育研究,2019-01-18,0,0,0,4724
2341,基于项目学习理念的小学语文教学策略研究,叶雨桐,课程教育研究,2019-01-18,7,0,7,4724
2342,分析新课改下的小学语文教学方法,王志平,课程教育研究,2019-01-18,2,0,2,4724
2343,初探小学《道德与法治》课程教学的有效性,何松,课程教育研究,2019-01-18,2,0,2,4724
2344,巧用绘本故事提高道德与法治教学效果探究,林增华,课程教育研究,2019-01-18,2,0,2,4724
2345,生本理念下的小学语文阅读教学探索,严流姬,课程教育研究,2019-01-18,4,0,4,4724
2346,"忽如一夜春风来,千树万树梨花开——小学语文主题阅读模式探究",梁菲；信颖；刘蕊,课程教育研究,2019-01-18,1,0,1,4724
2347,以影视资源优化小学美术教学结构的策略分析,张讯,课程教育研究,2019-01-18,0,0,0,4724
2348,浅谈小学美术开发影视资源的必要性与策略,任冬丽,课程教育研究,2019-01-18,1,0,1,4724
2349,儿童创意剪纸的教学探究,包著燕,课程教育研究,2019-01-18,0,0,0,4724
2350,小学音乐有效教学初步探索,陈婧,课程教育研究,2019-01-18,0,0,0,4724
2351,关于儿童审美特征与美术欣赏指导的研究,李莹莹,课程教育研究,2019-01-18,2,0,2,4724
2352,小学语文高年级个性化阅读教学的现状研究,俞向忠,课程教育研究,2019-01-25,5,0,5,4724
2353,基于情感教育的小学语文阅读教学实践与研究,张建,课程教育研究,2019-01-25,2,0,2,4724
2354,探析小学语文整本书阅读教学策略,付倩倩,课程教育研究,2019-01-25,11,0,11,4724
2355,小学语文经典诵读教学初探,韩文娟,课程教育研究,2019-01-25,2,0,2,4724
2356,如何培养农村留守儿童的阅读能力,雷玲,课程教育研究,2019-01-25,1,0,1,4724
2357,浅谈如何提高小学思想品德课堂教学有效性,董世兰,课程教育研究,2019-02-08,1,0,1,4724
2358,基于学生发展核心素养的小学品德与社会课教学路径分析,陈勤勤,课程教育研究,2019-02-08,4,0,4,4724
2359,品德与社会课教学中如何组织学生进行汇报交流,刘翠翠,课程教育研究,2019-02-08,0,0,0,4724
2360,以人为本的小学生思想品德教学,乐荣俊,课程教育研究,2019-02-08,0,0,0,4724
2361,小学语文教学中的情感教育及其实施对策,刘敏,课程教育研究,2019-02-08,8,0,8,4724
2362,如何引导孩子爱上阅读,马延友,课程教育研究,2019-02-08,0,0,0,4724
2363,"优化识字策略,提高识字效率",苏培华；陈阿娜,课程教育研究,2019-02-08,0,0,0,4724
2364,小学语文作文教学有效性策略分析,孙春艳,课程教育研究,2019-02-08,11,0,11,4724
2365,低年级聋生语文自主学习能力的培养策略,徐旺枞,课程教育研究,2019-02-08,0,0,0,4724
2366,小学数学教学中培养学生模型思想的方法浅谈,李炳淑,课程教育研究,2019-02-15,5,0,5,4724
2367,小学高年级数学应用题有限教学对策,王艳,课程教育研究,2019-02-15,3,0,3,4724
2368,如何让小学思想品德教学回归生活,马月,课程教育研究,2019-02-22,0,0,0,4724
2369,"直面数学教学课堂,培养学生直观想象",陈慧蓉,课程教育研究,2019-03-01,0,0,0,4724
2370,新课改下小学数学创新教学策略,徐进明,课程教育研究,2019-03-01,1,0,1,4724
2371,"直击数学本质,发展数学思维",高娟,课程教育研究,2019-03-01,2,0,2,4724
2372,小学中高年级数学教学中分层练习策略探析,柳海宁,课程教育研究,2019-03-01,3,0,3,4724
2373,基于核心素养下“自主探究-发现”学习方式的实践研究,王丽梅,课程教育研究,2019-03-01,1,0,1,4724
2374,“数形结合”思想在小学数学教学中的应用探究,刘会生,课程教育研究,2019-03-01,5,0,5,4724
2375,体验式学习在小学数学教学中的应用探讨,赵雪玲,课程教育研究,2019-03-01,10,0,10,4724
2376,浅析如何提高小学中年级数学教学实践有效性,刘晓丽,课程教育研究,2019-03-01,4,0,4,4724
2377,"改变传统教学方法,为学而教——尝试教学法在教学中的应用",张洪霞；刘义,课程教育研究,2019-03-01,7,0,7,4724
2378,如何强化小学科学趣味性,李征范,课程教育研究,2019-03-01,1,0,1,4724
2379,"推进大阅读,让孩子踏上阅读快车道——小学语文大阅读活动的组织策略",张洁英,课程教育研究,2019-01-18,5,0,5,4724
2380,开展读书活动  提高农村学生的人文素养,廖志文,课程教育研究,2019-01-18,1,0,1,4724
2381,小学语文阅读教学的实践和创新策略研究,李庆敏,课程教育研究,2019-01-18,5,0,5,4724
2382,"聚焦部编语文教材,关注阅读策略指导——《总也倒不了的老屋》说课稿",高婷,课程教育研究,2019-01-25,0,0,0,4724
2383,小学语文阅读教学有效性分析,张娜,课程教育研究,2019-02-08,4,0,4,4724
2384,小学语文教学中写作技巧培养策略探究,石佳卉,课程教育研究,2019-02-08,2,0,2,4724
2385,阅读教学语用训练评价策略的研究——以《雨后》第二课时教学实录为例,麦志英,课程教育研究,2019-02-08,0,0,0,4724
2386,《说说我自己》教学设计,王建,课程教育研究,2019-02-22,0,0,0,4724
2387,基于核心素养理念下的小学品德教学策略,黄碧燕,课程教育研究,2019-02-22,1,0,1,4724
2388,"提升审美品味,培养人文素养",陈媛贞,课程教育研究,2019-02-22,1,0,1,4724
2389,农村小学数学教学中促进学生数学知识形成的策略分析,李燕勤,课程教育研究,2019-03-01,2,0,2,4724
2390,小学低年级数学课堂教学中小组合作学习的探索,张海云,课程教育研究,2019-03-01,5,0,5,4724
2391,小学英语课堂如何提高学生的学习兴趣漫谈,林青,课程教育研究,2019-02-01,0,0,0,4724
2392,小学英语课堂情景创设的探析,罗清姬,课程教育研究,2019-03-22,0,0,0,4724
2393,小学高年级语篇整体教学的探究,沈丽萍,课程教育研究,2019-03-15,0,0,0,4724
2394,小学英语课堂教学实践与探索,周玲玲,课程教育研究,2019-02-01,3,0,3,4724
2395,教学法在小学英语语法教学中的应用情境,陈向荣,课程教育研究,2019-02-01,1,0,1,4724
2396,浅谈我国小学英语教学的未来发展方向,孙星,课程教育研究,2019-02-01,1,0,1,4724
2397,以核心素养为导向的小学英语课堂教学,黄雅惠,课程教育研究,2019-02-01,5,0,5,4724
2398,绘本教学在小学英语中的实践应用,钱淑芳,课程教育研究,2019-02-01,6,0,6,4724
2399,PEP五年级上册Unit 4 What can you do? A Let’s try Let’s talk教学设计,刘娜娜,课程教育研究,2019-03-22,0,0,0,4724
2400,基于英语学科核心素养的小学英语学习兴趣培养——以香港朗文教材为例,裴佳丽,课程教育研究,2019-03-22,2,0,2,4724
2401,自然拼读法在小学英语教学中的应用,李晓丽,课程教育研究,2019-03-22,3,0,3,4724
2402,基于英语学科核心素养——浅谈情感策略在小学英语课堂的运用,王琳琦,课程教育研究,2019-03-22,2,0,2,4724
2403,小学英语教学有效性的分析与思考,陈晓龙,课程教育研究,2019-03-15,1,0,1,4724
2404,浅谈小学英语自然拼读教学法在教学中的应用,龚雁,课程教育研究,2019-03-15,4,0,4,4724
2405,小学英语教育课堂游戏与创新教学方式分析,王春玉,课程教育研究,2019-03-08,0,0,0,4724
2406,基于小组合作活动模式下小学英语的有效教学,梁明辉,课程教育研究,2019-02-01,2,0,2,4724
2407,小学英语多样化教学方法的探究,徐峰,课程教育研究,2019-03-08,1,0,1,4724
2408,故事情境教学法在小学英语教学中的实践研究,张晓娟,课程教育研究,2019-03-08,2,0,2,4724
2409,让少先队活动课插上“信息化”的翅膀,李岩,课程教育研究,2019-02-01,2,0,2,4724
2410,探讨小学数学教学中数与形的“有机结合”,庄志鹏,课程教育研究,2019-03-08,2,0,2,4724
2411,"组织课堂讨论,优化课堂教学",朱来学,课程教育研究,2019-03-08,1,0,1,4724
2412,"诗风意蕴,飘香课堂——小学语文诗词教学实践探析",华颖,课程教育研究,2019-03-08,9,0,9,4724
2413,新课程背景下素质教育在小学数学教学中的实现路径探讨,陈炳根,课程教育研究,2019-03-08,4,0,4,4724
2414,小学数学教学中的“有效引导”策略分析,施金钻,课程教育研究,2019-03-08,4,0,4,4724
2415,小学语文培养学生朗读能力的教学策略,韦启宇,课程教育研究,2019-03-08,6,0,6,4724
2416,小学低年级语文识字教学中传统文化的渗透,赵红静,课程教育研究,2019-03-08,1,0,1,4724
2417,智慧农业在小学教学中的应用研究,周艳,课程教育研究,2019-03-15,1,0,1,4724
2418,"适宜的评价,润泽的课堂——谈小学语文课堂评价语言的恰当使用",洪惠芬,课程教育研究,2019-03-15,1,0,1,4724
2419,STEM教育下的小学信息技术教学实践,李燕,课程教育研究,2019-03-08,2,0,2,4724
2420,核心素养下学生乐学善学的策略研究,林萍娜,课程教育研究,2019-03-08,1,0,1,4724
2421,小学语文识字教学方法探析,王正香,课程教育研究,2019-03-15,1,0,1,4724
2422,"巧用教学技巧,构建高效课堂——漫谈低年级语文素养的培养",唐燕燕,课程教育研究,2019-03-15,0,0,0,4724
2423,"聚焦古诗情境诵读,传承中华传统文化——浅析提升小学语文古诗情境诵读实效性的途径",刘文婧,课程教育研究,2019-03-15,8,0,8,4724
2424,谈小学语文情感教学的有效开展,佀娟,课程教育研究,2019-03-15,2,0,2,4724
2425,小学语文教学中微课资源的设计与应用策略研究,孙进兰,课程教育研究,2019-03-15,6,0,6,4724
2426,基于学科核心素养的小学语文教学探究,张怡,课程教育研究,2019-03-15,0,0,0,4724
2427,谈儿童文学在小学语文教学中的有效应用,刘春敏,课程教育研究,2019-03-15,2,0,2,4724
2428,提高学生文字表达力的策略探究,陈玉红,课程教育研究,2019-03-15,0,0,0,4724
2429,语文——“活”文化,武斌,课程教育研究,2019-03-15,1,0,1,4724
2430,小学体育“探究学习”的几点思考,王际成,课程教育研究,2019-03-22,1,0,1,4724
2431,小学体育教学中创新能力的培养要点构架,王鑫,课程教育研究,2019-03-22,1,0,1,4724
2432,分层教学在小学体育教学中的应用初探,刘明成,课程教育研究,2019-03-22,3,0,3,4724
2433,关于新课标下小学美术绘画教学策略研究,伊秋爽,课程教育研究,2019-03-22,2,0,2,4724
2434,浅谈小学音乐教育,付宝美,课程教育研究,2019-03-22,1,0,1,4724
2435,小学美术教学中中国山水画意境分析,刘珊,课程教育研究,2019-03-22,0,0,0,4724
2436,"停下来,等一等——观课《一只小鸟》案例分析",李薇,课程教育研究,2019-03-22,0,0,0,4724
2437,生活化教育模式在小学品德与社会教学中的实践运用,许海燕,课程教育研究,2019-03-22,1,0,1,4724
2438,小学数学教学中渗透思想品德教育的几点思考,杨雪,课程教育研究,2019-03-22,3,0,3,4724
2439,浅谈高年级数学教学中错误资源的有效利用,王辉南,课程教育研究,2019-03-22,1,0,1,4724
2440,如何在小学数学课堂教学中培养学生的思维能力,张和平,课程教育研究,2019-03-22,2,0,2,4724
2441,提升学生信息素养的探究,于丽,课程教育研究,2019-03-22,3,0,3,4724
2442,怎样让低年级识字和写字教学扎实高效,徐彩华,课程教育研究,2019-03-22,5,0,5,4724
2443,浅析以故事情境为载体的小学数学教学——“连加”为例,胡志艳,课程教育研究,2019-03-08,3,0,3,4724
2444,情境教学法在小学数学计算教学中的运用,陈美纶,课程教育研究,2019-03-08,5,0,5,4724
2445,古诗词分类教学策略初探,孙贺婕,课程教育研究,2019-03-08,1,0,1,4724
2446,小学数学生态课堂“对话式教学”的实践与思考,葛国娣,课程教育研究,2019-03-08,5,0,5,4724
2447,也谈自然科学与其他学科的关联教学,肖琳,课程教育研究,2019-03-08,1,0,1,4724
2448,"培养“眼中有星辰,心中有海洋”的未来探索者",贺卫,课程教育研究,2019-03-08,0,0,0,4724
2449,浅谈在小学语文教学中社会主义核心价值观的渗透,韦振宏,课程教育研究,2019-03-15,1,0,1,4724
2450,浅谈小学语文学习方法的实用性探索,荆晓艳,课程教育研究,2019-03-15,1,0,1,4724
2451,师生关系管理在小学班级中的应用,程霞,课程教育研究,2019-03-15,0,0,0,4724
2452,创新为小学体育课堂注入勃勃生机,张正敏；孔斌,课程教育研究,2019-03-15,0,0,0,4724
2453,慢工出细活——小学美术课堂教学需要慢节奏,郑小平,课程教育研究,2019-03-15,0,0,0,4724
2454,对小学语文课堂导入艺术的研究,李志华,课程教育研究,2019-02-01,2,0,2,4724
2455,行走在品格养成的路上,梁上欣,课程教育研究,2019-03-22,1,0,1,4724
2456,"创设情境,给学生的习作插上腾飞的翅膀",火炎,课程教育研究,2019-03-22,0,0,0,4724
2457,细化“学为中心”助力高效课堂,王秀伟,课程教育研究,2019-03-22,0,0,0,4724
2458,合作学习  创建高效数学课堂,卢伟祺,课程教育研究,2019-02-01,0,0,0,4724
2459,探究小学数学教学中小组合作学习的有效性,冉令萍,课程教育研究,2019-02-01,8,0,8,4724
2460,小学数学日记与课堂教学的融合,葛茂军,课程教育研究,2019-02-01,4,0,4,4724
2461,浅议如何在小学数学课堂中实现有效的课堂互动,李刚贤,课程教育研究,2019-02-01,5,0,5,4724
2462,小学数学教学中知识迁移能力的培养——以人教版四年级下册为例,张祖娟,课程教育研究,2019-02-01,2,0,2,4724
2463,数形结合思想在小学高年级数学教学中的有效渗透,蔡曲芬,课程教育研究,2019-02-01,6,0,6,4724
2464,"学贵有疑,教在最需处——提升学生核心素养的重要路径",赵建华,课程教育研究,2019-02-01,0,0,0,4724
2465,浅谈“分层异步”在小学中高年级中的应用分析,刘倩,课程教育研究,2019-02-01,1,0,1,4724
2466,基于核心素养的小学数学教学开展漫谈,王萍,课程教育研究,2019-02-01,0,0,0,4724
2467,浅析数学课中学生提问能力的培养,尤尚灼,课程教育研究,2019-02-01,0,0,0,4724
2468,爱在细水无声中——启发潜能理念下的班级文化建设探究,朱美珍,课程教育研究,2019-03-08,0,0,0,4724
2469,小学数学教学中如何培养学生的数学思维,戴雅君,课程教育研究,2019-03-08,1,0,1,4724
2470,书香班级建设策略研究,陈莉琴,课程教育研究,2019-03-08,1,0,1,4724
2471,小学语文“整合式”阅读的三种形式初探,何翠兰,课程教育研究,2019-03-22,0,0,0,4724
2472,小学语文阅读与写作有效契合途径探索,苏欢,课程教育研究,2019-03-22,0,0,0,4724
2473,激发学生写作热情提高写作教学实效性——小学语文作文的兴趣教学研究,庞丽蓉,课程教育研究,2019-03-22,18,0,18,4724
2474,《急行式跳远》(水平二)教学设计,陈荣生,课程教育研究,2019-03-22,0,0,0,4724
2475,语境真实识字灵动——《姓氏歌》(第二课时)识字教学,夏慧敏,课程教育研究,2019-03-22,0,0,0,4724
2476,浅谈小学数学教育中独立思考能力的养成,肖朝霞,课程教育研究,2019-03-22,4,0,4,4724
2477,浅谈小学语文课堂教学中的语言艺术,薛超,课程教育研究,2019-03-22,0,0,0,4724
2478,我的立体化教与学理念阐释,朱梅,课程教育研究,2019-03-22,0,0,0,4724
2479,小学STEAM教育体系的建构探讨,刘俣宏,课程教育研究,2019-03-08,1,0,1,4724
2480,小学科学实验材料运用时机的探索,林玲,课程教育研究,2019-03-08,1,0,1,4724
2481,如何引导学生在体验中学习数学,赖秀华,课程教育研究,2019-03-08,1,0,1,4724
2482,爱心铸造和谐班级,栾伟伟,课程教育研究,2019-03-08,1,0,1,4724
2483,"步步惊心,优化盲校语文课堂教学评价",张璐,课程教育研究,2019-03-15,0,0,0,4724
2484,构建高效语文教学课堂——为学生的健康成长助力,韦炳峰,课程教育研究,2019-03-15,0,0,0,4724
2485,巧用网络资源、创新小学语文课堂教学,莫湛平,课程教育研究,2019-03-15,3,0,3,4724
2486,让小学语文课堂“跨”出精彩,钟小玲,课程教育研究,2019-03-15,0,0,0,4724
2487,微课模式在小学语文识字教学中的应用,倪丽娜,课程教育研究,2019-03-15,8,0,8,4724
2488,基于核心素养的小学语文“部编教材”教学研究,周林蓉,课程教育研究,2019-03-15,3,0,3,4724
2489,入文本唤醒想象  以想象点染情感——浅论“还原法”在小学古诗词教学中的运用,李雪莹,课程教育研究,2019-03-15,2,0,2,4724
2490,情境教学法在小学语文教学中的应用浅探,陈莉萍,课程教育研究,2019-03-15,1,0,1,4724
2491,关注语言现象  学习语言表达——以部编版教材为例,吴里凤,课程教育研究,2019-03-15,0,0,0,4724
2492,对小学体育教学中的体验式学习的探讨,余燕清,课程教育研究,2019-03-15,3,0,3,4724
2493,足球进农村小学体育课堂的几点构想,宋维胜,课程教育研究,2019-03-15,0,0,0,4724
2494,中国礼乐文化与小学音乐课堂教学的融合策略,樊国娟,课程教育研究,2019-03-15,0,0,0,4724
2495,在综合实践活动中开展项目式学习的探索,冷伟,课程教育研究,2019-03-15,6,0,6,4724
2496,基于核心素养的小学语文阅读指导有效性策略,魏云娥,课程教育研究,2019-03-22,5,0,5,4724
2497,部编版小学低年级语文教材选文中的社会主义核心价值观探究,吴语嫣,课程教育研究,2019-03-22,6,0,6,4724
2498,小学数学开放式教学存在的问题及相应对策,刘孟雨,课程教育研究,2019-02-01,1,0,1,4724
2499,农村小学数学引领学生提高深度阅读能力的实践探究,肖卫芳,课程教育研究,2019-02-01,4,0,4,4724
2500,"巧用情境教学,灵动数学课堂——情境教学法在小学数学教学中的实践运用",王敏,课程教育研究,2019-02-01,26,0,26,4724
2501,浅谈学具在小学数学教学中的运用,李佃云,课程教育研究,2019-02-01,4,0,4,4724
2502,追溯本原  立在综合重在实践——以“树叶中的比”教学为例也谈数学综合实践活动,仲小红,课程教育研究,2019-02-01,0,0,0,4724
2503,小学数学教学研究,黄国生,课程教育研究,2019-02-01,0,0,0,4724
2504,小学数学教学模式探究,侯东梅,课程教育研究,2019-02-01,0,0,0,4724
2505,小学数学生活化教学的途径探析,石晓,课程教育研究,2019-02-01,1,0,1,4724
2506,"用真心感受孩子,让孩子喜欢数学——一次校园小调查引起的反思",徐国琴,课程教育研究,2019-02-01,0,0,0,4724
2507,多样化教学在小学科学中的应用策略,何海英,课程教育研究,2019-02-01,0,0,0,4724
2508,"巧设语用目标,夯实语用训练——小学语文五年级下册语言训练例谈",吕洪发,课程教育研究,2019-03-22,1,0,1,4724
2509,"巧妙运用学具,提高数学课堂教学效率",刘建明,课程教育研究,2019-03-22,0,0,0,4724
2510,优化小学数学课堂教学的策略,肖月园,课程教育研究,2019-03-22,2,0,2,4724
2511,浅谈小学数学教学难点的突破对策,袁净净,课程教育研究,2019-03-22,0,0,0,4724
2512,范本教学初探,韩莺妹,课程教育研究,2019-03-22,0,0,0,4724
2513,小组合作学习的有效性研究,张俊喜；李小梅；张伟,课程教育研究,2019-03-08,1,0,1,4724
2514,"“趣”味盎然,有“趣”乃专——浅谈低年级学生专注力的路径",刘伟,课程教育研究,2019-03-08,1,0,1,4724
2515,小学古诗词教学中的传统文化教育研究,王静,课程教育研究,2019-03-08,7,0,7,4724
2516,高效下的三真课堂探究,吴敏,课程教育研究,2019-03-08,0,0,0,4724
2517,小学班级管理策略研究,徐颖,课程教育研究,2019-03-08,1,0,1,4724
2518,浅析彩陶文化融入学校校本课程研究,冯斌,课程教育研究,2019-03-08,1,0,1,4724
2519,晴空一鹤排云上  便引诗情到碧霄——以莆仙文化为例谈小学《道德与法治》教学融进地方文化,陈秀丽,课程教育研究,2019-03-15,1,0,1,4724
2520,"唤醒自我意识,促进核心素养——《道德与法治》学科课堂评价的探讨",戴愉愉,课程教育研究,2019-03-15,1,0,1,4724
2521,快乐阅读吧,吴淑平,课程教育研究,2019-03-15,0,0,0,4724
2522,浅谈小学语文阅读实施情境教学法的优化对策,唐玉萍,课程教育研究,2019-03-15,3,0,3,4724
2523,小学语文教学中读说写的结合策略,管玉秀,课程教育研究,2019-03-15,0,0,0,4724
2524,如何做好小学语文作文起步教学,高晓燕,课程教育研究,2019-03-15,4,0,4,4724
2525,有教无痕  润物无声——小学语文课内外阅读有效融合的策略,林建枚,课程教育研究,2019-03-15,5,0,5,4724
2526,由“好开森”谈作文的选材,邓清,课程教育研究,2019-03-15,0,0,0,4724
2527,小学作文分层指导教学的组织与实施,陈苗姝,课程教育研究,2019-03-15,2,0,2,4724
2528,浅谈小学语文教学中学生阅读能力的培养,黄碧云,课程教育研究,2019-03-15,1,0,1,4724
2529,借助微型活动  促进作文起步——三年级写作教学策略研究,余玉华,课程教育研究,2019-03-15,0,0,0,4724
2530,课堂练笔三步曲  语用训练有效度,金艳,课程教育研究,2019-03-15,1,0,1,4724
2531,写作策略知识在小学语文教学中应用状况的分析,刘庆飞,课程教育研究,2019-03-15,4,0,4,4724
2532,浅谈小学语文教学中的阅读训练,汪之存,课程教育研究,2019-03-15,1,0,1,4724
2533,合作学习在小学语文阅读教学中的应用探析,周静,课程教育研究,2019-02-01,4,0,4,4724
2534,小学语文课外阅读教学策略分析,张婉真,课程教育研究,2019-02-01,6,0,6,4724
2535,当好麦田里的守望者——浅谈农村小学班主任在家校共育中实施的策略,苏世好,课程教育研究,2019-02-01,3,0,3,4724
2536,"聚焦核心素养,探索体育精神——浅谈小学体育教学中核心素养的培养",李兰芳,课程教育研究,2019-02-01,2,0,2,4724
2537,回归简单·整体把握·拓展开放——以苏教版五年级语文《游园不值》教学为例,付倩,课程教育研究,2019-03-22,0,0,0,4724
2538,浅谈小学数学教学生活化,闫翠华,课程教育研究,2019-03-22,0,0,0,4724
2539,生活化的数学课堂教学,孙月华,课程教育研究,2019-03-22,1,0,1,4724
2540,小学数学课外作业设计方法与策略,刘贤月,课程教育研究,2019-03-22,3,0,3,4724
2541,小学数学课堂提问的有效实施策略,孟飞,课程教育研究,2019-03-22,3,0,3,4724
2542,小学数学教学生活化的应用策略,麻倩倩,课程教育研究,2019-03-22,0,0,0,4724
2544,浅谈关于小学道德教育有效开展的思考,陈岱婉,课程教育研究,2019-03-08,0,0,0,4724
2545,浅谈核心素养下小学美术课堂参与践行教学范式,刘春英,课程教育研究,2019-03-08,3,0,3,4724
2546,绘本介入培智音乐课堂的探究,池史霞,课程教育研究,2019-03-08,2,1,1,4724
2547,关于小学语文课外阅读兴趣的培养研究,蒋子悦,课程教育研究,2019-03-15,0,0,0,4724
2548,小学语文低年级阅读教学优化策略,刘文丽,课程教育研究,2019-03-15,3,0,3,4724
2549,新课标背景下聋校个性化作文教学,孟柳霞,课程教育研究,2019-03-15,0,0,0,4724
2550,培养简算意识  提高计算能力,陈国煌,课程教育研究,2019-03-15,0,0,0,4724
2551,新时期小学语文课程教学改革与实践探究,王淑君,课程教育研究,2019-02-01,2,0,2,4724
2552,语文学科中的理性教育资源探寻,黄坚定,课程教育研究,2019-02-01,0,0,0,4724
2553,语言表达效果在小学语文中的教学策略探究,许哲文,课程教育研究,2019-02-01,0,0,0,4724
2554,浅谈如何提升小学生的语文学习兴趣,陈星星,课程教育研究,2019-02-01,0,0,0,4724
