序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
1509,浅析许渊冲“三美”翻译理论在中国古诗英译中的运用,陈韵如,英语广场,2020-01-15,2,0,2,2704
1510,压迫与抗争下的成长——英文小说《灿烂千阳》的女性成长视角解读,张娟,英语广场,2020-01-15,1,0,1,2704
1511,英美语言文学研究现状与发展前景研究,王庆军,英语广场,2020-01-15,0,0,0,2704
1512,《武林外传》中幽默语言的语用学分析,董晶晶,英语广场,2020-01-15,0,0,0,2704
1513,跨文化交际中肢体身势语言差异研究,许晓晴,英语广场,2020-01-15,0,0,0,2704
1514,从言语幽默概论视角分析The Innocents Abroad的幽默文本及其汉译,杨小云；许薛,英语广场,2020-01-15,1,0,1,2704
1515,二语习得中中介语石化现象的形成原因与启示,季雨薇,英语广场,2020-01-15,0,0,0,2704
1516,输入假说指导下的语言环境创设研究,石玉洁；肖惜,英语广场,2020-01-15,0,0,0,2704
1517,认知隐喻理论在英语词汇教学中的意义及运用研究,陶冶情,英语广场,2020-01-15,0,0,0,2704
1518,力动态视角下英语情态动词语义表征的认知识解,邓晨,英语广场,2020-01-15,0,0,0,2704
1519,英语写作能力的构念界定与测试,梁晓婷,英语广场,2020-01-15,0,0,0,2704
1520,理工类学术英语语料库的构建及其应用初探,石峰,英语广场,2020-01-15,0,0,0,2704
1521,语义框架理论在跨文化外语学习中的应用研究,赵晨,英语广场,2020-01-15,0,0,0,2704
1522,“智慧型”翻转课堂生态环境的重构研究,王畇,英语广场,2020-01-15,0,0,0,2704
1523,教育生态化对高职英语教育可持续发展的启示,赵春雨,英语广场,2020-01-15,2,0,2,2704
1524,高校英语教学中大学生跨文化意识的培养分析,孙萌遥,英语广场,2020-01-15,0,0,0,2704
1525,需求分析理论视角下ESP商务英语教师知识构成,彭晨晨,英语广场,2020-01-15,0,0,0,2704
1526,“互联网+”背景下高校公共英语教学研究,万宗琴,英语广场,2020-01-15,1,0,1,2704
1527,“互联网+”时代艺术类高校英语教师角色定位研究,陈大莲,英语广场,2020-01-15,0,0,0,2704
1528,浅谈高职商务英语专任教师队伍的建设——以《商务英语》教学为例,赵芳,英语广场,2020-01-15,0,0,0,2704
1529,关于提高公安干警警务英语应用能力的研究,张靓,英语广场,2020-01-15,0,0,0,2704
1530,民办高校英语专业翻译教学与课程思政融合的策略及途径研究,朱楠,英语广场,2020-01-15,1,0,1,2704
1531,浅析阅读圈模式在大学英语阅读教学中的应用,白玲玲,英语广场,2020-01-15,0,0,0,2704
1532,文化图式理论在中国文化英语教学中的需求分析,吕文君,英语广场,2020-01-15,0,0,0,2704
1533,浅析高职英语教学中教师的引导作用,孙云花,英语广场,2020-01-15,0,0,0,2704
1534,提升高职英语教学管理有效性的对策探究,吴琼,英语广场,2020-01-15,0,0,0,2704
1535,高职旅游英语教学中的职业能力培养探析,张凤琴,英语广场,2020-01-15,1,0,1,2704
1536,新课程改革背景下高职英语教学方法研究,盛爽,英语广场,2020-01-15,1,0,1,2704
1537,任务型教学在高职高专综合英语课堂的实践,孟向英,英语广场,2020-01-15,0,0,0,2704
1538,英语教学应根据信息化浪潮做出调整与突破,黄尚君,英语广场,2020-01-15,0,0,0,2704
1539,学习活动观引领下初中英语校本阅读教学策略,俞静芳,英语广场,2020-01-15,1,0,1,2704
1540,思维导图在高中英语阅读教学中的实践探究,许晓娟,英语广场,2020-01-15,3,0,3,2704
1541,过程教学法在高中英语写作教学中的应用,乔盼果,英语广场,2020-01-15,4,0,4,2704
1542,"巧用网络资源,活化初中英语阅读教学",陈丹萍,英语广场,2020-01-15,1,0,1,2704
1543,大学生英语课堂参与现状及解决策略——以重庆大学城市科技学院为例,张单；陈罗云,英语广场,2020-01-15,1,0,1,2704
1544,方框图教学法在英语口语教学中的应用初探,周尚同,英语广场,2020-01-15,0,0,0,2704
1545,模因论大学英语听说教学研讨,涂文娟,英语广场,2020-01-15,0,0,0,2704
1546,剑桥商务英语“小型演讲”在教学实践中的问题与改进措施探析,何勇,英语广场,2020-01-15,0,0,0,2704
1547,英语教学中以OBE为导向增强音乐专业学生的核心素养研究,孙晓波；张子奕,英语广场,2020-01-15,0,0,0,2704
1548,简析合作学习教学法在高职商务英语教学中的应用,刘燕青,英语广场,2020-01-15,0,0,0,2704
1549,基于SPOC的混合式大学英语听说课程教学模式设计,潘文晋,英语广场,2020-01-15,1,0,1,2704
1550,基于产出导向法的大学英语翻转课堂模式构建,常丹丹,英语广场,2020-01-15,0,0,0,2704
1551,基于输入理论的大学生科技英语阅读能力的培养——以东北大学软件学院英语教学为例,崔晓莉；宫晓莉,英语广场,2020-01-15,0,0,0,2704
1552,工科院校大学英语多模态教学模式构建分析,周伟,英语广场,2020-01-15,0,0,0,2704
1553,时政口译自主学习微课平台的构建与研究,陈蔚晴；崔澍,英语广场,2020-01-15,0,0,0,2704
1554,五年制高职院校英语教学中信息化手段运用的研究,吴云姣,英语广场,2020-01-15,0,0,0,2704
1555,高中英语阅读教学中学生逻辑思维能力的培养途径探究,顾金华,英语广场,2020-01-15,7,0,7,2704
1556,核心素养下高中英语作业的反思与探究,朱佳颖,英语广场,2020-01-15,0,0,0,2704
1557,提高高校英语翻译教学实效性的策略,温世明,英语广场,2020-01-15,2,0,2,2704
1558,西安地铁公示语的英译问题与对策研究,席丽红,英语广场,2020-01-15,0,0,0,2704
1559,提高英语课堂跨文化交际能力的有效途径,杜洪洁,英语广场,2020-01-15,1,0,1,2704
1560,如何在初中英语课堂教学中培养学生核心素养,陈文豹,英语广场,2020-01-15,2,0,2,2704
1561,初中英语教学中中国文化缺失问题研究,彭杨,英语广场,2020-01-15,2,0,2,2704
1562,闯关式教学法在中职英语口语教学中的应用——基于口语考试对教学的反拨作用,张超,英语广场,2020-01-15,0,0,0,2704
1563,小学英语课堂项目式教学初探,石慧,英语广场,2020-01-15,2,0,2,2704
1564,情境教学法在小学英语教学中的应用,龚梦阳,英语广场,2020-01-15,1,0,1,2704
1565,浅谈小学生英语学习兴趣的培养,丁清玲,英语广场,2020-01-15,4,0,4,2704
1566,深度学习理论下的中职英语学科核心素养教学设计,周红娜,英语广场,2020-01-15,5,0,5,2704
1567,两种教学法对于小学英语成绩的影响对比研究,周明娜,英语广场,2020-01-15,0,0,0,2704
1568,基于核心素养的初中英语词汇教学策略研究,白瑞,英语广场,2020-01-15,6,1,5,2704
1569,"巧借游戏资源,点亮英语课堂——试论小学英语阅读游戏教学的有效开展",胡艳妮,英语广场,2020-01-15,3,0,3,2704
1570,巧用信息技术与课程整合优化小学英语教学,魏莉,英语广场,2020-01-15,1,0,1,2704
1571,利用语言测试的正面反拨作用指导英语听力教学,罗红娴,英语广场,2020-01-15,0,0,0,2704
1572,雅各布森翻译理论对《论语》英译的启示,安娜,英语广场,2020-01-15,0,0,0,2704
1573,立法文本中法律术语的特点和翻译,郭媛媛；马淑霞,英语广场,2020-01-15,1,0,1,2704
1574,跨文化视角下商务英语翻译探究,李姝逸,英语广场,2020-01-15,4,0,4,2704
1575,关联理论视角下的广交会口译策略,夏傲婷,英语广场,2020-01-15,0,0,0,2704
1576,商务广告翻译的原则与策略,逯娅；李丽辉,英语广场,2020-01-15,2,0,2,2704
1577,英语前缀de-的语义和句法研究,金佳雯；黄凤鸰,英语广场,2020-01-15,0,0,0,2704
1578,中西菜谱及饮食文化交流中的中英文翻译,桑韩,英语广场,2020-01-15,1,0,1,2704
1579,英语翻译中跨文化视角及转化翻译技巧探究,李璇,英语广场,2020-01-15,0,0,0,2704
1580,小议翻译过程中归化与异化策略的选择——以英文广告语的汉译为例,孙妍妍,英语广场,2020-01-15,0,0,0,2704
1581,浅谈合作原则对翻译的适用性,张妍,英语广场,2020-01-15,3,0,3,2704
1582,高校英语教学培养学生翻译能力的策略探究,曾右美,英语广场,2020-01-15,1,0,1,2704
1583,变通原则下商务英语翻译研究,杨婧涵,英语广场,2020-01-15,0,0,0,2704
1584,浅析电子工具与平行文本在翻译实践中的应用——以Microban Product Certification英汉翻译为例,马宏宇,英语广场,2020-01-15,0,0,0,2704
1585,目的论视角下的教育游戏名称翻译,周雪婷,英语广场,2020-01-15,0,0,0,2704
1586,大学英语写作语篇连贯研究——以英汉思维差异为视角,郑玮,英语广场,2020-01-15,0,0,0,2704
1587,TED演讲中的诉诸理论分析,马晓华；于莉,英语广场,2020-01-15,0,0,0,2704
1588,评价理论视角下学术语篇中模糊限制语的人际意义研究,薛美娜；崔林,英语广场,2020-01-15,1,0,1,2704
1589,《骆驼祥子》中的被动与主动转换研究——以Howard Goldblatt和施晓菁的译文为例,周昊慧,英语广场,2019-12-19 09:04,1,0,1,2704
1590,语境顺应论视域下陈羽纶《波西米亚丑闻》中译本分析,黄霖淳；刘鑫,英语广场,2019-12-19 09:04,0,0,0,2704
1591,英语翻译中的形合与意合——以《骆驼祥子》为例,乔心怡,英语广场,2019-12-19 09:04,0,0,0,2704
1592,从许译《唐诗三百首》看古诗词中叠词的英译,蔡媛媛,英语广场,2019-12-19 09:04,19,0,19,2704
1593,从《一九八四》看乔治·奥威尔的语言观,戚扬,英语广场,2019-12-19 09:04,1,0,1,2704
1594,失去·成长·孤独——艾丽丝·门罗作品《亲爱的生活》中的空间叙事,刘家妠,英语广场,2019-12-19 09:04,0,0,0,2704
1595,基于荣格心理学理论浅析小红帽蜕变之旅,潘莺,英语广场,2019-12-19 09:04,10,0,10,2704
1596,以苔丝悲剧实质和娜拉出走为线解读19世纪的女性意识,冯辉,英语广场,2019-12-19 09:04,0,0,0,2704
1597,中国文化走出去——中国译者和外国译者之争,李晓滢；刘海玲,英语广场,2019-12-19 09:04,2,0,2,2704
1598,“Snow”和“雪”的隐喻对比,富佩丽；罗思明,英语广场,2019-12-19 09:04,0,0,0,2704
1599,基于SSCI数据库的花园路径句研究可视化分析,张砚妮,英语广场,2019-12-19 09:04,0,0,0,2704
1600,化妆品广告词修辞特点的语用分析——以薇诺娜广告词为例,周方琴；王富银,英语广场,2019-12-19 09:04,26,0,26,2704
1601,“一带一路”视域下连云港语言需求调查及对策,相美琪,英语广场,2019-12-19 09:04,0,0,0,2704
1602,从迁移理论谈方言对英语语音的影响——以山东方言为例,宋燕；王红溪；王帅琪,英语广场,2019-12-19 09:04,0,0,0,2704
1603,认知视角下英汉爱情隐喻的对比研究,闫五一,英语广场,2019-12-19 09:04,0,0,0,2704
1604,从“上下”空间隐喻看《红楼梦》中的“礼”,孙蓉蓉,英语广场,2019-12-19 09:04,0,0,0,2704
1605,MTI翻译实训基地当前存在的问题及对策,刘其；李金云,英语广场,2019-12-19 09:04,0,0,0,2704
1606,二语学习者英语屈折词加工机制研究,薛婵,英语广场,2019-12-19 09:04,0,0,0,2704
1607,口语语篇分析之衔接手段研究,夏增强,英语广场,2019-12-19 09:04,0,0,0,2704
1608,基于BNC语料库的近义词辨析研究——以quite和rather为例,谢卓均,英语广场,2019-12-19 09:04,1,0,1,2704
1609,跨境电商平台时代的外贸英语写作特征探析,白丹,英语广场,2019-12-19 09:04,1,0,1,2704
1610,浅析高职商务英语翻译教学中学生跨文化交际意识的培养,郭焱飚,英语广场,2019-12-19 09:04,3,0,3,2704
1611,中外合作办学机构中EAP教学“双导师”制度探究,沈晓婷,英语广场,2019-12-19 09:04,0,0,0,2704
1612,基于具身认知理论的高职院校大学英语阅读教学模式探究,吴艳,英语广场,2019-12-19 09:04,4,0,4,2704
1613,大数据对大学英语教学的影响研究,马春花；雷难,英语广场,2019-12-19 09:04,1,0,1,2704
1614,大学英语学术写作网络教学平台的构建研究,万曦文；陈彧,英语广场,2019-12-19 09:04,0,0,0,2704
1615,高职英语教学的反思与探究,刘红川,英语广场,2019-12-19 09:04,0,0,0,2704
1616,关于人工智能对英语教学变革的文献综述,李婷；曹辉,英语广场,2019-12-19 09:04,3,1,2,2704
1617,雅思写作教学实践与教学策略研究——基于河南省某高校的雅思写作教学探索,王晶,英语广场,2019-12-19 09:04,0,0,0,2704
1618,同一视角下外交部省区市全球推介短片字幕英译分析,刘鑫；黄霖淳,英语广场,2019-12-19 09:04,0,0,0,2704
1619,目的论视角下政府工作报告的翻译策略与方法分析——以2019年《政府工作报告》为例,杨香玉,英语广场,2019-12-19 09:04,2,0,2,2704
1620,从目的论的角度看非文学翻译中的四字格翻译——以2019年《政府工作报告》为例,张瑾,英语广场,2019-12-19 09:04,1,0,1,2704
1621,还课堂给学生模式探析——以二年级大学英语读写课为例,沈琼芳,英语广场,2019-12-19 09:04,1,0,1,2704
1622,基于“输出驱动假设”的高校英语语法立体化教学研究,王永丽,英语广场,2019-12-19 09:04,1,0,1,2704
1623,基于OBE理念的大学英语翻转课堂探究,欧旦阳,英语广场,2019-12-19 09:04,6,0,6,2704
1624,浅谈大学英语教学与改革实践,付颖；付菁菁,英语广场,2019-12-19 09:04,1,0,1,2704
1625,职业院校英语实践教学的问题探讨,陈震宇,英语广场,2019-12-19 09:04,0,0,0,2704
1626,高等学校英语应用能力考试B级写作内容效度研究,黄小燕,英语广场,2019-12-19 09:04,0,0,0,2704
1627,以移动客户端为媒介的高校英语碎片化学习模式研究,杨维新；刘金钺；杨坚争,英语广场,2019-12-19 09:04,1,0,1,2704
1628,论浸入式英语教学在高等职业院校中的实施,魏慧仙,英语广场,2019-12-19 09:04,1,0,1,2704
1629,英语核心素养内涵及培养途径研究,万书霞；韩波,英语广场,2019-12-19 09:04,5,0,5,2704
1630,概念图（Concept Map）在高中英语写作教学中的应用探析,徐建,英语广场,2019-12-19 09:04,0,0,0,2704
1631,试论情境想象在中职英语词汇学习中的运用,张雷,英语广场,2019-12-19 09:04,0,0,0,2704
1632,基于英语学习活动观的高中英语读写结合教学实践探究,周巧玲,英语广场,2019-12-19 09:04,10,0,10,2704
1633,试论英语报刊在高中英语教学中的应用,王蕙钗,英语广场,2019-12-19 09:04,1,0,1,2704
1634,小学英语自然拼读与绘本教学有机结合策略分析,石安平,英语广场,2019-12-19 09:04,12,0,12,2704
1635,农村初中英语情境教学探究与实践,邱可汉,英语广场,2019-12-19 09:04,2,0,2,2704
1636,高中英语教学中的文化导入教学建议,黄铭茹,英语广场,2019-12-19 09:04,6,0,6,2704
1637,试论YiCAT翻译的优化——以Renewables 2018 Global Status Report的翻译为例,王琼华；肖飞,英语广场,2019-12-19 09:04,12,2,10,2704
1638,学术引用相关研究综述,方梦月,英语广场,2019-12-19 09:04,0,0,0,2704
1639,基于MICUSP语料库的学术论文语篇衔接特点研究,孙慧,英语广场,2019-12-19 09:04,0,0,0,2704
1640,辜鸿铭中国文化翻译统计研究(1978-2018),葛明永,英语广场,2019-12-19 09:04,0,0,0,2704
1641,功能对等理论视角下Writing for Computer Science中被动句的汉译,胡乔；杨燕,英语广场,2019-12-19 09:04,1,0,1,2704
1642,论关联理论对英汉导游口译策略的指导,林又佳,英语广场,2019-12-19 09:04,0,0,0,2704
1643,基于多媒体智能平台的幼儿英语教学研究综述,周影；董元元,英语广场,2019-12-19 09:04,1,0,1,2704
1644,浅谈学前儿童的英语学习,薛露露；周玲,英语广场,2019-12-19 09:04,0,0,0,2704
1645,在职硕士生学习动机与学习满意度的相互关系研究,张蕾,英语广场,2019-12-19 09:04,0,0,0,2704
1646,中医药英文报道现状研究分析——基于《中国日报》英文版的个案研究,孙圆圆；朱剑飞,英语广场,2019-12-19 09:04,1,0,1,2704
1647,ESP理论视角下的医学英语教学模式探析,崔宁,英语广场,2019-06-13 17:09,0,0,0,2704
1648,中西文化差异对英美文学作品翻译的影响,赵爽；刘景霞,英语广场,2019-06-13 17:09,5,0,5,2704
1649,中国古典文学作品英译中归化与异化方式对比分析,王丽,英语广场,2019-06-13 17:09,1,0,1,2704
1650,塞林格《九故事》的思想内涵与叙事策略,刘璇,英语广场,2019-06-13 17:09,0,0,0,2704
1651,高职院校涉农专业行业英语教学改革研究——以杨凌职业技术学院为例,黄美蓉；司汉武,英语广场,2019-05-17 08:51,2,0,2,2704
1652,医学专业学生的英语教学优化策略,霍俊燕,英语广场,2019-05-17 08:51,0,0,0,2704
1653,彝族叙事长诗《阿诗玛》英译本物质民俗文化翻译研究,李睿祺,英语广场,2019-05-17 08:51,1,0,1,2704
1654,创造性叛逆角度下古代悼亡词的翻译——以《江城子·十年生死》为例,王旭,英语广场,2019-05-17 08:51,0,0,0,2704
1655,从目的论的视角探讨The Country of the Pointed Firs的翻译,金二趁,英语广场,2019-05-17 08:51,1,0,1,2704
1656,《致羞涩的情人》球体意象浅析,王丽虹,英语广场,2019-05-17 08:51,0,0,0,2704
1657,从《傲慢与偏见》看自我教育的重要性,王瑜；王瑛,英语广场,2019-05-17 08:51,0,0,0,2704
1658,《萨勒姆的女巫》中病态社会关系探究,丁曙婷；邹惠玲,英语广场,2019-05-17 08:51,1,0,1,2704
1659,浪漫主义视角下《当你老了》双语赏析及其启发的双语诗歌创作,罗晓佳,英语广场,2019-05-17 08:51,0,0,0,2704
1660,医学英语语料库与教材建设研究,冯小玮；朱雁,英语广场,2019-04-18 11:39,0,0,0,2704
1661,浅谈如何设置医学科普英语泛读选修课,于莉；刘萍萍；高建超,英语广场,2019-04-18 11:39,0,0,0,2704
1662,经典儿童小说的复译与信、达、雅——以《老人与海》为例,孙演玉,英语广场,2019-04-18 11:39,1,0,1,2704
1663,译者主体性在汉诗意象英译中的体现——以《春望》英译为例,马亚萍,英语广场,2019-04-18 11:39,0,0,0,2704
1664,鲁迅著作中讽刺艺术因子的翻译策略——以杨宪益所译《阿Q正传》为例,蔡宁,英语广场,2019-04-18 11:39,1,0,1,2704
1665,从美学理论视角看汪榕培英译《牡丹亭》“集唐诗”研究,黄小涵；林静,英语广场,2019-04-18 11:39,0,0,0,2704
1666,基于文本功能理论的粤剧剧本翻译研究,曹广涛；邱林榕；叶敏欣,英语广场,2019-04-18 11:39,1,0,1,2704
1667,英汉双语诗歌创作实践与思考,丁后银,英语广场,2019-04-18 11:39,0,0,0,2704
1668,The Clipper两个译本的文体分析,伍静；肖飞,英语广场,2019-04-18 11:39,52,5,47,2704
1669,生态批评视野下弥尔顿《失乐园》研究,吕子青,英语广场,2019-04-18 11:39,0,0,0,2704
1670,认知语言学视阀下华兹华斯诗歌的隐喻分析——以《永生颂》为例,朱文静,英语广场,2019-04-18 11:39,0,0,0,2704
1671,浅析英语脱口秀及其翻译,谢娇丽,英语广场,2019-04-18 11:39,2,0,2,2704
1672,影视字幕翻译策略初探——以《权力的游戏》为例,农柠宁,英语广场,2019-04-18 11:39,2,0,2,2704
1673,谈中华礼制文明的回归与海外传播——基于《礼记》概念词的英译对比研究,连蓉,英语广场,2019-04-18 11:39,0,0,0,2704
1674,功能对等理论在英汉商品名翻译中的探究,周渊博,英语广场,2019-04-18 11:39,0,0,0,2704
1675,淮扬菜名英译研究,欧阳辛玥,英语广场,2019-04-18 11:39,0,0,0,2704
1676,新时代战略背景下大学英语教学与跨文化能力培养研究,嵇丽娜,英语广场,2019-04-18 11:39,2,0,2,2704
1677,艺术专业学生英语连接词误用研究,高含,英语广场,2019-04-18 11:39,2,0,2,2704
1678,“抽象与具体”在英语语言文学教学中的应用研究,石帅,英语广场,2019-04-18 11:39,1,0,1,2704
1679,“一带一路”视阈下江苏地方旅游外宣推介语言服务研究——以扬州、泰州的外宣翻译材料为例,吕鹏；杨喜刚,英语广场,2019-04-18 11:39,22,0,22,2704
1680,商务英语信函得体性的顺应性再现,曾慧妍,英语广场,2019-04-18 11:39,0,0,0,2704
1681,模因论视角下大学英语写作教学研究,马琳,英语广场,2019-04-18 11:39,0,0,0,2704
1682,词块运用与英语口语和写作水平的相关性研究,杨歆歆,英语广场,2019-04-18 11:39,1,0,1,2704
1683,建构主义理论观照下的EAP写作教学大纲设计,陈建祥,英语广场,2019-04-18 11:39,2,0,2,2704
1684,新形势下高校英语教师专业发展与学习共同体建设机制、模式与路径研究,张军；李蓓蓓；吕娜；张平,英语广场,2019-04-18 11:39,5,0,5,2704
1685,国际视阈下大学英语演讲与思辨能力现状及问题研究,谢莉莉；陈顺军；单斯琴,英语广场,2019-04-18 11:39,2,0,2,2704
1686,文化导入教学模式在酒店英语教学中的应用,姜自凤；稂艳玲；马桂林,英语广场,2019-04-18 11:39,0,0,0,2704
1687,合作办学项目中中外英语教师合作教学的困境与应对之策——以河南省合作办学项目为例,张鸽,英语广场,2019-04-18 11:39,4,0,4,2704
1688,交际教学本土化路径研究——以学习文化为视角,张华南,英语广场,2019-04-18 11:39,0,0,0,2704
1689,基于蓝墨云班课的高职英语互动型课堂教学模式研究,雷霞,英语广场,2019-04-18 11:39,4,0,4,2704
1690,以写促学教学模式下写作任务的设计初探,王珏,英语广场,2019-04-18 11:39,1,0,1,2704
1691,外语教育新生态与高校英语教师核心能力发展,陈彧,英语广场,2019-04-18 11:39,1,0,1,2704
1692,多维度大学英语教学模式研究,董存英,英语广场,2019-04-18 11:39,0,0,0,2704
1693,个别化教育在大学公共英语阅读教学的应用研究,李继,英语广场,2019-04-18 11:39,0,0,0,2704
1694,《国标》下财经类院校英语专业第二课堂创新模式的探索与实践,陈淑莹,英语广场,2019-04-18 11:39,0,0,0,2704
1695,“互联网+”背景下的大学英语词汇教学策略,蒯莉萍,英语广场,2019-04-18 11:39,3,0,3,2704
1696,翻转课堂视角下大学非英语专业英语写作教学实证研究,曾佑琴,英语广场,2019-04-18 11:39,3,0,3,2704
1697,面向非英语专业大学生开设《中国文化英语课程》选修课的意义和教学实践——以福州大学海洋学院为例,郑素华,英语广场,2019-04-18 11:39,0,0,0,2704
1698,大学英语口语翻转课堂:问题与对策,石小燕；刘榴,英语广场,2019-04-18 11:39,2,0,2,2704
1699,基于图式理论的二本院校旅游英语口语教学研究,曾荣,英语广场,2019-04-18 11:39,0,0,0,2704
1700,普通本科院校英语专业大学生就业浅思,朱莹,英语广场,2019-04-18 11:39,0,0,0,2704
1701,浅谈如何提高英语教师课堂教学设计能力,何玉,英语广场,2019-04-18 11:39,1,0,1,2704
1702,基于SPOC的高职英语口语有效课堂构建的必要性分析,王晶晶,英语广场,2019-04-18 11:39,2,0,2,2704
1703,语音学视角下高职英语口语教学策略研究,蔡琮瑶,英语广场,2019-04-18 11:39,1,0,1,2704
1704,大学生英语四级通过率影响因素及策略分析,李鑫熙,英语广场,2019-04-18 11:39,2,0,2,2704
1705,移动学习常态下的大学英语阅读教学探究,龙娟；郑文,英语广场,2019-04-18 11:39,4,0,4,2704
1706,产出导向法视阈下的大学英语听说课程课外自主听力口语教学实践与探究,倪筱菊,英语广场,2019-04-18 11:39,4,0,4,2704
1707,多模态视角下大学生英语阅读能力培养——以国家形象宣传片英文语篇分析为例,张锐,英语广场,2019-04-18 11:39,0,0,0,2704
1708,“互联网+”环境下高职英语教学新模式探析,郑国桂,英语广场,2019-04-18 11:39,3,0,3,2704
1709,非语言因素对英语口语能力的影响以及教改对策,张智芳,英语广场,2019-04-18 11:39,0,0,0,2704
1710,应用型人才培养背景下《大学英语》课程改革分析,张敬科,英语广场,2019-04-18 11:39,4,0,4,2704
1711,高职院校英语课程师资队伍建设的几点思考,黄小燕,英语广场,2019-04-18 11:39,4,0,4,2704
1712,五年制高职英语课堂教学中师生互动存在问题及对策研究,谢雅真,英语广场,2019-04-18 11:39,3,0,3,2704
1713,基于中学英语阅读教学视域下品德素养的提升,黄秋容,英语广场,2019-04-18 11:39,2,0,2,2704
1714,新课程改革背景下民族地区优秀中学英语教师素质特征研究,许岚,英语广场,2019-04-18 11:39,1,0,1,2704
1715,中学英语课堂语音教学问题及应对策略,毕似琼,英语广场,2019-04-18 11:39,1,0,1,2704
1716,民族地区高中英语教学中民族文化渗透情况调查研究——以四川省凉山州民族中学为例,童川；陈柯西；阿罗巫干；冯薇,英语广场,2019-04-18 11:39,5,0,5,2704
1717,浅谈新媒体在高中英语学习中的应用,林珊,英语广场,2019-04-18 11:39,2,0,2,2704
1718,高中生英语课外自主阅读调查研究——以黔南州为例,黄文；杨昌霞,英语广场,2019-04-18 11:39,1,0,1,2704
1719,初中生英语写作错误分析及对策研究,江莹,英语广场,2019-04-18 11:39,7,0,7,2704
1720,试论新课标下初中英语课外分级阅读活动的有效开展,梁静,英语广场,2019-04-18 11:39,3,0,3,2704
1721,浅析初中英语教学渗透陶行知教育思想,钟百金,英语广场,2019-04-18 11:39,7,0,7,2704
1722,聚焦核心素养的初中英语阅读教学策略,林慧卿,英语广场,2019-04-18 11:39,4,0,4,2704
1723,浅析中考英语听力训练的几点体会,王晓岚,英语广场,2019-04-18 11:39,0,0,0,2704
1724,以阅读卡方式提高初中生英语阅读能力的相关探究,杨丹艳,英语广场,2019-04-18 11:39,1,0,1,2704
1725,初中英语小组合作学习中出现的问题及应对建议,葛世平,英语广场,2019-04-18 11:39,8,0,8,2704
1726,微课在高中英语教学中的应用,郭永飞,英语广场,2019-04-18 11:39,5,0,5,2704
1727,浅谈如何将微课应用到职校的英语教学中,杨胜云,英语广场,2019-04-18 11:39,0,0,0,2704
1728,微课在初中英语课堂教学的设计策略,王芳,英语广场,2019-04-18 11:39,9,0,9,2704
1729,以学生为主体的高中英语渐进式小组合作学习探究,张展,英语广场,2019-04-18 11:39,3,0,3,2704
1730,浅析如何提高小学生英语口语能力,周晓艳,英语广场,2019-04-18 11:39,6,0,6,2704
1731,小学英语阅读教学有效性提高策略分析,黄艾雯,英语广场,2019-04-18 11:39,21,0,21,2704
1732,浅谈小班化英语课堂教学模式,曾建国,英语广场,2019-04-18 11:39,2,1,1,2704
1733,浅析“简单模式”在英语阅读中的运用,蒋守海,英语广场,2019-04-18 11:39,0,0,0,2704
1734,高中英语阅读教学中如何培养学生的批判性思维能力——以一次同课异构为例,杜胜安；朱爱琼,英语广场,2019-04-18 11:39,13,0,13,2704
1735,传记电影《至暗时刻》的多模态隐喻认知研究,魏忠堂,英语广场,2019-04-18 11:39,2,0,2,2704
1736,19世纪美国欧洲移民女性社会生活解析,杨雁；范金玲,英语广场,2019-04-18 11:39,0,0,0,2704
1737,英美文学翻译中的语境文化因素,魏烨,英语广场,2019-03-15,3,0,3,2704
1738,从改写理论角度看林语堂英译《浮生六记》,代宏娟,英语广场,2019-03-15,1,0,1,2704
1739,归化视角下《紫色》汉译本中比喻的翻译,孟容静,英语广场,2019-03-15,1,0,1,2704
1740,中国网络小说英文译介的瓶颈与突破,唐英菲,英语广场,2019-03-15,1,0,1,2704
1741,阿瑟·戴维·韦利的翻译策略在英译《诗经》中的体现,张博,英语广场,2019-03-15,0,0,0,2704
1742,国内科幻小说翻译研究综述,白艳丽；任朝迎,英语广场,2019-03-15,5,0,5,2704
1743,亨利·詹姆斯《波士顿人》中“不撒谎的城市”的谎言分析,董盼盼；王跃洪,英语广场,2019-03-15,0,0,0,2704
1744,从《小银和我》看希梅内斯的心灵世界,张倩；潘思雨,英语广场,2019-03-15,0,0,0,2704
1745,The Legendary Figure in Greek Mythology——Helen of Troy,张千,英语广场,2019-03-15,0,0,0,2704
1746,浅析《一朵浮云》的标题艺术,张蕊,英语广场,2019-03-15,0,0,0,2704
1747,汉语被动语态的机器翻译译文质量评估——以谷歌翻译和有道翻译译文为例,吉奕卫,英语广场,2019-03-15,5,0,5,2704
1748,内蒙古高校外语教师专业发展体系建设研究,袁晓伟,英语广场,2019-03-15,0,0,0,2704
1749,从认知角度看英汉人体词“眼”的隐喻特点及文化差异,李红；李晓华,英语广场,2019-03-15,1,0,1,2704
1750,认知视角下汉英语言压制动因研究,李青,英语广场,2019-03-15,0,0,0,2704
1751,情绪隐喻研究回顾与展望——基于国内学术期刊(2001-2018)的数据分析,马静；谢竞贤,英语广场,2019-03-15,0,0,0,2704
1752,汉英时间范畴类模糊词语的对比,赵艳梅,英语广场,2019-03-15,0,0,0,2704
1753,英汉科技语篇中的主位特点对比分析,宋燕；王帅琪,英语广场,2019-03-15,0,0,0,2704
